tifinagh,latin,arabe,recorded,default_audio
ⵎⴰ ⵖⵉⴷ ⵉⵍⵍⴰⵏ?,tmz_sentence_11,,false,audio11.wav
"ⵉⵏⵉ ⵉⵢⵢⵉ,ⵓⵔⵊⵊⵄ ⵢⴰⴽ ⵉⵙⴰⵡⵍ ⵍⵎⵓⵄⴰⵍⵍⵉⵎ ⴼ ⵉⵍⵍⵉⵙ ⵏ ⵍⵃⴰⵊ? ⵓⵀⵓⵓⵓ.ⴰⵎⵎⴰ ⵉⵍⵍⵉⵙ ⵏ ⴷⴷⴰ ⵄⴱⵍⵍⴰ ? ⵓⵍⴰ ⵏⵜⵜⴰⵜ ⵓⵀⵓ. ⴰⵎⵎⴰ ⵏⴽⴽⵉⵏ? ⵃⵜⵜⴰ ⴽⵎⵎⵉⵏ ⵓⵀⵓ.ⵎⴰ ⴼ ⴰⴱⴷⴷⴰ ⵜⵙⴰⵡⴰⵍⵎ ⵍⵍⵉⵖ ⴰⵔ ⴷⴰⵔⵙ ⵜⴷⴷⵓⵜ? ⵡⴰⴰⵍⵓ ⵖⴰⵔ ⴷⴷⵓⵔⵓⵙ. ⵎⴰⵏ ⴷⴷⵓⵔⵓⵙ, ⵎⴰⵃⵡ ⵍⵓⵎⵎⵉⵢⴰ? ⵓⵀⵓⵢ ⴰⵜⴰ, ⵍⴼⵉⵣⵉⴽ ⴷ ⵍⴽⵉⵎⵢⴰⴰ ⴷ ⵍⵎⴰⵜ ⴷ ⵍⵓⵏⴳⵍⵉ ⴷ ⵍⴼⵔⵓⵏⵙⵉ, ⴰⵛⴽⵓ ⵏⴻⴽⴽⵉ ⴰⴷⴷⵉ ⵜⵜⴰⵡⵉⵏ ⵍ ⴱⵔⵓⵎⵉⴰⵏ ⵖ ⵍⵇⵉⵙⵎ. ⵀⵉⵢⵢⴰ ⵃⵜⵜⴰ ⴽⵉⵢⵢⵉⵏ ⵔⴰ ⵜⴳⵜ ⴽⵔⴰ ⵍⵎⵄⵄⴰⵍⵍⵉⵎ ⵉⵖ ⵜⵎⵇⵇⵄⵔⵜ? ⵎⴰⴷ ⴰⵜⴰ ⵔⵉⵖ ⵜⴰⵎⵎⴰⵔⴰ ⵍⵎⵓⵄⴰⵍⵍⵉⵎ, ⵏⴽⴽⵉ ⵔⴰⴷ ⴳⵖ ⴽⵔⴰ ⵏ ⴷⴷⵓⴽⵜⵓⵔ ⵉⵖⴷ ⴽⵔⴰ ⵍⵎⵄⵀⴰⵏⴷⵉⵙ ⵉⵖⴷ ⴽⵔⴰ ⵍⵄⴰⵍⵉⵎ ⵍⴼⴰⴹⴰⴰ.ⵉⴼⵓⵍⴽⵉ!",tmz_sentence_12,,false,audio12.wav
"ⴰⵡⵉⴷ ⵖⵉⵏ ⵙⵉⵏ ⵉⴼⵓⵍⵍⵓⵙⵏ,ⴷ ⵍⵎⵔⵄⵣⵉⵢⵢⴰⵏⵙⵏ ⴷ ⴽⵉⵍⵓ ⵏ ⵜⴼⵉⵢⵢⵉ ⴷ ⵍⴱⵔⵇⵓⵇ. ⵀⵉⵢⵢⴰ ⵔⴰ ⵜⵙⴽⵔⵜ ⵙⵙⴰⴷⴰⵇⴰ ⴼ ⵓⴼⵇⵇⵉⵔ? ⵓⵀⵓ ⵙⵙⴰⴷⴰⵇⴰ ⴽⵉⵢⵢⵉ ⴰⴼ ⵔⴰ ⵙ ⵜⵙⴽⵔⵖ ⵉⵅ ⵜⵉⵏⵏⴰ ⵔⴱⴱⵉ.ⴰⴳⴳⵉⵎ ⵉⴳ ⵔⴱⴱⵉ ⵙⵍⴰⵎⵜ. ⵢⴰⵍⵍⴰⵀ. ⵀⵀⵀ ⵉⵏⵏⴰⵢⴰⴽ ⵙⵙⴰⴷⴰⵇⴰ, ⵎⴰⵅ ⵉⵍⵍⴰ ⵢⴰⴽⵯ ⵎⴰ ⵢⵓⴼⵏ ⵙⵙⴰⴷⴰⵇⴰ ⵉⵖ ⴰⴽ ⵙⵜⴰⵀⵍⵖ ⵉⵍⵍⵉⴽ ⵙⵜⴰⵀⵍⴽ ⵓⵍⴰ ⴽⵢⵢⵉ ⵜⵀⵏⵏⴰⵖ ⴳⵉⴽ? ⴰⵡⵔ ⵉⵎⵉⵍ ⵉⵙⴰⵀⵍⴷ ⵔⴱⴱⵉ ⵜⴰⵀⵍⵖ ⵙⵓⵍ ⵓⵍⴰ ⵏⴽⴽⵉ ⵓⵔⵜⵙⵙⵉⵏⵜ!",tmz_sentence_13,,false,audio13.wav
"ⴰⵔ ⵜⵏ ⴼⵍⵍⴰⵖ ⵢⴰⵇⵔⴰ ⵙ ⵜⵛⵍⵀⵉⵜ ⴷ ⵜⵄⵔⴰⴱⵜ ⴷ ⵢⴰⵜ ⵜⵓⵜⵍⴰⵢⵜ ⵢⴰⴷⵏⵉⵏ ⵣⴷⴰⵔⵃ ⴰⴷⴰⵎ ⵉⵏⵉⵃ ⵓⵔⵙⵙⵏⵖ ⵜⵔⵡⴰⵙ ⵉⵢⵢⵉ ⵍⵄⵉⴱⵔⵉⵢⵢⴰ, ⴰⵄ ⴷⵉ ⵜⵜⴰⵙⵉ ⵃⵜⵜⴰ ⵢⴰⵜ ⵍⵅⴰⴱⵉⵜⴰ ⵜⴰⵇⴰⵡⵓⵙ ⴰⵔⴰⵖ ⵉⵜⵜⵉⵏⵉ ⴰⴳⴳⵉⵙ ⵏⵙⵔⵙ ⵓⴼⵓⵙⵏⵖ",tmz_sentence_14,,false,audio14.wav
"ⵡⴰ ⵜⴰⵎⵖⴰⵔⵜ!ⵎⴰ ⵜⵙⴽⴰⵔⵜ?ⴰⴷⵔ ⵖⵓⴷⴰ ⵉⵇⵇⴰⵔ, ⵎⴰ ⴷ ⵙⴽⴰⵔⵖ? ⴰⵔ ⵜⵍⵍⵉⵖ ⵙ ⵎⴰ ⵖ ⵛⵜⵜⴰⵖ.ⴱⵉⵙⵎⵉⵍⵍⴰⵀⵉ ⵔⵔⴰⵃⵎⴰⵏⵉ ⵔⵔⴰⵃⵉⵎ!ⵛ ⴰⴳⴳⴰⵢⵢⵓ ⵏⵎ ⴰⵜⴰ,ⵜⵖⵍⵉⵜ ⴰⵔ ⵜⵛⵜⵜⴰⵜ ⵜⴳⴳⵉⵣⵜ ⴰⵔ ⵜⵛⵜⵜⴰⵜ! ⴰⵢ ⵉⴳ ⵔⴱⴱⵉ ⵍⴱⴰⵔⴰⴽⴰ ⵖ ⵍⴰⵍⵍⴰ ⵃⴰⵍⵉⵎⴰ ⵓⴽⴰⵏ! ⴰⵢ ⵉⴳ ⵔⴱⴱⵉ ⵍⴱⴰⵔⴰⴽⴰ ⵖ ⴱⴰⴱⴰ, ⵀⴰⵜⵉ ⴰⵢⴷⴰⵏⵙ ⴰⵢⴰⴷ ⵖ ⵜⵄⵉⵛⵜ!ⵉⵎⵎⴰ ⵍⴰⵍⵍⴰⵎ ⵃⵍⵉⵎⴰ ⵀⴰⵜⵉ ⵓⵔ ⴰⴼⵍⵍⴰⵙⵏ ⵜⵄⵔⴰⴳ. ⵙⴽⵔ ⵓⵍⵏⵎ ⵛⵡⵉⵢⵢⴰ ⵜⴼⵜⵓⵜ ⵙ ⵜⴳⵎⵎⵉⵏⵎ ⵜⴼⵜⴰⵖ ⵜⵜⵉⵙⴰⵄ. ⵎⵔⴰ ⵙⴽⵔⵖ ⵓⵍⵉⵏⵓ ⵉⴽⵓ ⵡⴰⵀⵍⵉ ⵎⴰⵏⴰⴳⵓ!",tmz_sentence_15,,false,audio15.wav
"ⵡⴰⴽ ⵡⴰⴽ ⴰ ⵉⵏⵏⴰ! ⵉⵣⴷ ⵍⵍⵉ ⵖ ⴰⴷ ⵜⵜⴰⵙⵉⵖ ⴰⵔⵢⴰⵍⵏ ⵖⴰⴽⵓⴷⴰⵏ ⵅⴷⵎⵖ ⵖⴰⵙⵙⴰⵏ ⵜⵔⴰⵎ ⵉⵢⵢⵉ, ⵔⴰⵙⵙ ⴰⴷ ⵍⵍⵉⵖ ⴳⴰⵡⵔⵖ ⵜⴰⵇⴰⵄⵓⴷ ⵜⵉⵔⵉⵎ ⴰⴽ ⴽⵓⵍⵍⵓ ⴳⵉⵜⵉ ⵜⵥⵍⵎ? ⵉⵣⴷ ⵓⵔ ⵔⴰ ⵜⴼⴼⵓⵅⵜ? ⵓⵀⵓ ⵓⵔ ⵔⴰⵏⴼⴼⵓⵖ ⵓⵍⴰ ⵏⴽⴽⵉ, ⵢⴰⵍⵍⴰⵀ! ⵡⴰⴽ ⵡⴰⴽ ⵔⵣⵉⵖ ⴰⴽⴰⵢⵢⵓⵏⵙ!",tmz_sentence_16,,false,audio16.wav
"ⵉⵣ ⴷ ⵍⴰⵀⴰⵎ ⴰ ⵢⵍⵍⵉ ⴽⵓⵍⵍⵓ ⵎⴰⵏ ⵙⴽⵓⵜⵛ ⴷⵉ ⵜⴰⵡⵉⵜ ⴰⴱⵍⴰ ⵖⴰⵢⴰ? ⴳⴳⵯⵜⵏ ⴳⵉⵙ ⵔⵛⵓⵎ! ⵎⴰⵅ ⵎⴰ ⵜ ⵢⴰⵖⵏ? ⵡⵡⴰⴷ ⴰⵏ ⵓⴼⵉⵖ ⴷⴰⵔ ⵓⵄⵜⵜⴰⵔ ⴰⵡⵉⵅⵜⵉⴷ, ⵡⵡⴰⴷ ⵏⵉⵜ ⵉⴼⵓⵍⴽⵉ ⵀⴰ, ⵉⵙⵙⵓⵙⵎ!ⵡⵡⴰⴷ ⴰⵢⴳⴰⵏ ⵡⵉⵏ ⵜⴼⵇⵇⵉⵔⵉⵏ. ⵀⴰ?. ⵡⵉⵏ ⵜⴼⵔⵅⵉⵏ ⵡⵉⵏ ⵜⴼⵔⵅⵉⵏ.",tmz_sentence_17,,false,audio17.wav
"ⴰⵛⵜ ⴰⵛⵜ ⴰⵛⵜ ⴰⵛⵜ ⴰⵛⵜ,ⵄⵏⵙⵉⵎ ⴳⵉⵖ ⴰⴱⵍⴰ ⵔⴱⴱⵉ ⵉⵙ ⵜⵉⵎⵍⵙⵉⵜ ⴰⴷ ⴰⵙ ⵔⴰ ⵜⴼⵜⵓⵜ ⵙ ⵙⴽⵉⵍⴰ?ⵉⵣⴷ ⵓⵔ ⴰ ⵙⵙⵓⵍ ⵜⵃⵛⵛⴰⵎⵜ? ⵀⴰⵜⵉ ⵏⴽⴽⵉ ⵍⴰⴼⴰⴽ ⴰⵖ ⴰⵇⵔⴰⵖ ⴷ ⵢⴰⵜ ⴰⵔ ⵙⵏⴰⵜ ⵜⵉⵎⵍⵙⴰ ⵢⴰⴷ ⴰⴷ ⴷⴰⵔⵉ ⵉⵍⵍⴰⵏ ⴷ ⴱⴰⴱⴰ ⴰⵢⵢⵉ ⵜⵏ ⵉⵙⵖⴰⵏ! ⴰⵡⴰ ⴰⴽⵎ ⵉⵏⵄⵍ ⵔⴱⴱⵉ ⴽⵎⵎⵉ ⵄⵍⴰ ⴱⵓ ⵙⵏⵙⵍⵍⴰⵀ ⴰⵏ ⵍⵍⵉ ⵉⴳⴰⵏ ⴱⴰⴱⴰⵎ.",tmz_sentence_18,,false,audio18.wav
"ⴱⴰⴱⴰⵏⵓ, ⵏⴽⴽⵉ ⵓⵍⵍⴰⵀ ⵉⵖⵉⵢⵢⵉ ⴷⵓⵔ ⵜⵉⵡⵉⵜ ⵉⵣⵉⵎⵔ ⴰ ⵉⵎⵇⵇⵓⵔ ⴷⵡⵔⵏⵜ ⵉⵙⴽⵉⵡⵉⵏⵙ ⵄⴰⵡⴷ ⴷⵡⵔⵏ ⴰⵎⴽ ⵔⴰⴷ ⴷⵣⵔⵉⵖ ⵍⵄⵉⴷ ⵖ ⵜⴳⵎⵎⵉ ⴰⴷ! ⵄⵍⵍⴰⵍ ⵉⵏⵓ, ⵓⵍⴰ ⵏⴽⴽⵉ ⵀⴰⵏ ⵓⵍⵍⴰⵀ ⵉⵖⵉⵢⵉ ⴷ ⵓⵔ ⵜⵉⵡⵉⵜ ⵉⴽⵔⵓ ⵍⵍⵉ ⵉⵜⵜⴰⴼⵏ ⵜⵓⵅⵙⵉⵏ ⵏ ⵓⴽⴼⴰⵢ ⴰⴱⵍⴰ ⵉⵖ ⵍⵙⵉⵖ ⵜⴰⵊⵍⵍⴰⴱⵉⵜ ⵉⵏⵓ ⴼⵜⵓⵖ ⴷⴰⵔ ⴳⵎⴰ. ⵡ ⵉⵏⵏⴰⵏⵓ ⵡⴰ ⵉⵍⵍⵉⵏⵓ, ⵀⴰⵏ ⵓⵔ ⵉⵍⵍⵉ ⵍⴰ ⵉⴽⵔⵓ ⵍⴰ ⵍⵎⵄⵣⵉ ⵍⴰ ⵍⵖⵏⵎⵉ!, ⵡⴰⵍⵓ! ⵎⴰⴷ ⵉⵣ ⵉⵍⵍⴰⵏ? ⵉⵍⵍⴰ ⵏⴽⴽⵉ, ⵖⵔⵙⴰⵜ ⵉⵢⵢⵉ ⵜⵀⵏⵏⴰⵎ ⴳⵉⵜⵉ ⵜⵛⵡⵓⵎ ⵉⵢⵢⵉ !",tmz_sentence_19,,false,audio19.wav
"ⵜⵉⴼⵙⵙⵉ ⵀⴰⵏ ⵓⵔ ⵜⴼⵓⵍⴽⵉ, ⵏⴽⴽⵉ ⵀⴰⵜⵉ ⴼⵔⵃⴰⵖ ⵙⵉⵎ ⵍⵍⵉⴳ ⴷ ⴷⴰⵔⵉ ⵜⵓⵛⴽⵉⵜ, ⴰⴷ ⵉⵢⵢⵉ ⵜⴽⵙⵜ ⵜⴰⵖⵓⴼⵉ!",tmz_sentence_20,,false,audio20.wav
"ⵉⵏⵏⴰ ⵡⴰ ⵉⵏⵏⴰ, ⵎⴰⵅ ⵏⴽⴽⵉ ⵍⵉⵖⵏ ⵖ ⴼⵔⴰⵏⵙⴰ? ⴷ ⵎⴰⵅ ⴰ ⵊⴷⴷⴰ ⴱⴰⴱⴰ ⵉⵜⴰⵀⵍ ⵜⴰⵔⵓⵎⵉⵜ? ⵄⵔⴰⴽ ⵜⵙⵏⵎ ⴱⵄⴷⴰ ⵎⴰⴷⴷⴰ ⵜⵛⴰⵜⴰⵔⵖ.ⵀⵀⵀ ⵎⴰⴷⴷⴰ ⵜⵛⴰⵜⴰⵢⵖ ⴰ ⵊⴷⴷⴰ ⵎⴰⴷⴷⴰ ⵜⵛⴰⵜⴰⵢⵖ.",tmz_sentence_21,,false,audio21.wav
"ⵎⵏⵀⴰ ⴰⴷ ⵏⵉⵜ ⴰⵡⵙⵖ ⵉ ⴱⴰⴱⴰⵎ ⵀⴰⵜⵉ ⵙⵏⵖ ⵉ ⵙⵙⵓⴳⴰⵏ. ⵎⴰⵅ ⴷⴰⵔⵎ ⵍ ⵒⵒⵉⵔⵎⵉ?ⵡⴰⵀⵍⵉⵉ ⵎⵏⵛⴽ ⴰⵢⴰ ⵉⵙ ⵉⵇⵔⴱ ⴰ ⵉⴽⵎⵍ.ⴰⵡⴰ ⵙⴼ ⴰⵛⴽⵉⴷ ⴰⵡⵙ ⵉ ⴱⴰⴱⴰ, ⵉⴳⵍⵍⵉⵏ ⵀⴰⵜⵉ ⵢⵓⵃⵍ ⵓⴽⴰⵏ ⵙⵓⵍ ⵖⴰⵔ ⵖ ⵍⵒⵍⴰⵢⴽ.ⴱⴰⴱⴰⵎ ⵀⴰⵜⵉ ⴰⵙ ⵏⵏⴰ ⵢⵙⵏ ⵢⴰⴰⵜ ⵍⴱⵍⴰⴽⴰ ⵔⴰ ⵉⴳ ⴱⵉⵅⵉⵔ ⵖ ⵜⵓⴷⵔⵜ ⵏⵙ. ⵎⴰⵙⵜ ⵉⴳⴰⵏ?ⵜⵉⵏ ⵍⵄⴷⵓⵍ.",tmz_sentence_22,,false,audio22.wav
"ⵀⴰⵔⵀⴰⵔⵉⵜ ⵀⴰⵔⵀⴰⵔⵉⵜ, ⵀⴰⴷ ⴰⵄⵜⵜⴰⵔ ⵢⵓⵛⴽⴰ ⴷ. ⵉⵡⴰ ⵖⵓⵡⴰⴷ ⴰⵢⴳⴰⵏ ⴰⵄⵜⵜⴰⵔ ⵎⴰⵛⵉ ⵣⵓⴷ ⴰⵛⵉⴱⴰⵏ ⵍⵍⵉ ⵙⵜⵜⵉⵏ ⵉⴽⴽⴰⵏ. ⴰⵢⵀⴰⵢⵢⴰ ⵡⴽⴰⵏ ⴰⵢⵀⴰⵢⵢⴰ ,ⴰⵢⵀⴰⵢⵢⴰ ⵡ ⴰⵢⵀⴰⵢⵢⴰ .",tmz_sentence_23,,false,audio23.wav
"ⵍⴰⵃⴰⵡⵍⴰ ⵡⴰⵍⴰ ⵇⵄⵡⵡⴰⵜⴰ ⵉⵍⵍⴰ ⴱⵉⵍⵍⴰⵀ, ⵉⵡⴰ ⵎⴰⵢⴳⴰ ⵖⴰⵢⴰⴷ ⵖⵉⵍⴰ. ⵀⴰⵏ ⵖⵓⵡⵡⵉ ⴷ ⴱⴱⵉⵏⵉⵏ ⴼⵍⵍⴰⵖ ⵜⵉⴼⴰⵡⵜ ⵙⵓⵍ ⵎⵔⴰ ⴽⴰ ⵓⵔ ⵙⴽⵔⵖ ⴷ ⵜⴼⵔⵅⵉⵏ ⴰⴷ ⴷⵉⵙⵏⵜ ⵙⴽⵔⵖ ⵍⴰⵢⵠ. ⴷⴰⵍⴰⵍ.. ⵀⴰⵢⵢⵉⵏ ⴰ ⵊⴷⴷⴰ.ⵎⴰ ⴽⵎ ⵢⴰⵖⵏ? ⵉⵙ ⵉⴼⵜⴰ ⴱⴰⴱⴰⵎ ⴰⴷ ⵢⴰⵡⵉ ⵛⵎⵄ ⴰ ⵜⴰ ?ⵉⴼⵜⴰ. ⵉⵙⵙⵏⵜ ⴰ ⵊⴷⴷⴰ ⵍⵄⵉⵎⴰⵔⴰ ⴽⵓⵍⵍⵓⵜ ⵉⵍⵍⴰ ⴳⵉⵙ ⵜⵉⵍⵍⴰⵙ. ⵎⴰⵅ ⵀⴰⵜⵉ ⵏⵏⴰⵏ ⵔⴰ ⴷ ⵙⵓⵔⵔⵉⵏ ⵜⵉⴼⴰⵡⵜ ⵢⴰⵏ ⵉⵎⵉⴽ. ⵎⴰⵏⴰⴳⵓ? ⵡⴰⵀ ⵣⵖ ⵙⴱⴰⵀ? ⵎⴰⵏⴰⴳⵓ ⵔⴰ ⵙ ⵜⵉ ⴷ ⵔⴰⵔⵏ? ⴼⴽⵉⵢⵢⵉⴷ ⴼⴽⵉⵢⵢⵉⴷ, ⴽⴼⵉⵢⵢⵉⴷ ⵜⴰⵙⵏⴷⵓⵇⵜ ⴰⵏ.",tmz_sentence_24,,false,audio24.wav
ⵜⴰⵎⵖⴰⵔⵜ ⵍⴰ ⵜⴻⵜⵜ ⴰⵖⵔⵓⵎ.,tmz_sentence_25,,false,common_voice_zgh_40957121.mp3
ⵎⴰ ⵢⴰⵖⵏ ⴰⵢⵢⵉⵙ ⵉⵏⵓ?,tmz_sentence_26,,false,common_voice_zgh_40957124.mp3
ⴰⵔ ⴱⴰⵀⵔⴰ ⵉⵜⵜⵎⵔⴰⴳ ⵙⴰⵎⵉ.,tmz_sentence_27,,false,common_voice_zgh_40370775.mp3
ⵛⵡⵡⵕ.,tmz_sentence_28,,false,common_voice_zgh_40370776.mp3
ⵜⴰⴱⴱⵓⵏⵉⵣⵜ ⵖ ⴱⵓⵜⵜⴳⵔⴰ.,tmz_sentence_29,,false,common_voice_zgh_40370778.mp3
ⵇⵇⴰⴷ ⵇⵇⵉⵎⵖ ⴷⴳ ⵜⴳⵎⵎⵉ ⵡⴰⵅⵅⴰ ⵉⵍⵍⴰ ⵓⵏⵥⴰⵕ ⵜⵉⵡⵛⵛⴰ.,tmz_sentence_30,,false,common_voice_zgh_40170598.mp3
ⵎⴰⵏⵉ ⵖ ⵜ ⵓⴼⴰⵏ?,tmz_sentence_31,,false,common_voice_zgh_40170599.mp3
ⵓⵔ ⵉⵔⵉ ⵜⵓⵎ ⴰⴷ ⵢⵓⵔⴰⵔ ⴰⴳⵓⵍⴼ ⴰⴽⴷ ⴱⴰⴱⴰⵙ ⵏ ⵎⴰⵔⵉ.,tmz_sentence_32,,false,common_voice_zgh_40170600.mp3
ⵎⵥⵥⵉⵏ ⵉⴹⴰⵕⵏ ⵉⵏⵓ ⴼ ⵡⵉⵏⵏⴽ.,tmz_sentence_33,,false,common_voice_zgh_40170601.mp3
ⵊⵊ ⵉⵢⵉ ⴰⴽⵉⴷⵎ ⵎⵓⵏⵖ.,tmz_sentence_34,,false,common_voice_zgh_38250784.mp3
ⵉⵙⵏⴼⵍ ⵜⵓⴷⵔⵜ ⵏⵏⴽ.,tmz_sentence_35,,false,common_voice_zgh_38250785.mp3
ⵓⵙⵔⵖ ⴽ.,tmz_sentence_36,,false,common_voice_zgh_38250786.mp3
ⵜⴰⵣⵔⴰⵡⵜ ⴰⴷ ⵉⵇⵇⴰⵏ ⵜⵜ ⵉⴷ ⵙⵓⵍ ⵓⴱⴰⵍⴱⴱⴰ ⴳⴳⵓⵜⵏ.,tmz_sentence_37,,false,common_voice_zgh_38250787.mp3
ⵉⵙ ⴷ ⵉⵙⵡⴰ ⴰⴽⴽⵯ ⵟⵓⵎ ⴰⵏⵣⵉⵔ?,tmz_sentence_38,,false,common_voice_zgh_38250788.mp3
"ⵎⵟⵟⵓ ⵏⵖ ⴷ ⵍⵄⴼⵉⵜ, ⵜⵓⴼ ⵍⵄⴼⵉⵜ",tmz_sentence_39,,false,common_voice_zgh_40043045.mp3
ⴰⴷ ⵏⵔⴰⵔ ⵙ ⵜⵙⵔⴷⵓⵏⵜ,tmz_sentence_40,,false,common_voice_zgh_40043046.mp3
ⴰⵡⴰⵍ ⴰⵣⴷⴷⴰⴳ ⵓⵔ ⵙⴰⵔ ⵉⴼⴼⵖ ⵓⵍ,tmz_sentence_41,,false,common_voice_zgh_40043047.mp3
ⵎⴰⵎⴽ ⵉⴳⴰ ⵓⴽⵍⵓ ⵏ ⵡⴰⵣⵣⴰⵔ ⵏⵏⴽ?,tmz_sentence_42,,false,common_voice_zgh_40043048.mp3
ⴰⵔ ⵉⴹⵙⵙⴰ ⵜⴰⴹⵙⴰ ⵏ ⵡⵓⵅⵙⴰⵙ ⵉⵣⵍⴼⵏ,tmz_sentence_43,,false,common_voice_zgh_40043049.mp3
ⴰⵡⴰⵍ ⵓⵔ ⴰⵖ ⵜ ⵉⴷ ⵉⵏⵏⵉ.,tmz_sentence_44,,false,common_voice_zgh_40038131.mp3
"ⵉⵇⵇⵙ ⵉⵖⵉⵔⴷⵎ, ⵢⴰⵡⵉ ⵉⴳⵍⴳⵉⵣ ⴰⴱⴰⵍⵍⴰⵙ.",tmz_sentence_45,,false,common_voice_zgh_40038132.mp3
ⴰⵎⴰⵡⴰⵍ ⵏ ⵜⵊⵢⵓⴳⵔⴰⴼⵉⵜ,tmz_sentence_46,,false,common_voice_zgh_40038133.mp3
ⵏⵙⵙⵏ ⴰⵢⵜ ⵜⵡⴰⵛⵓⵍⵜ ⵏⵏⵙ.,tmz_sentence_47,,false,common_voice_zgh_40038134.mp3
"ⵎⵇⵇⴰⵔ ⵉⵖⵣⵣⵉⴼ, ⵉⵏⵜⵍ ⵓⴱⵔⵉⴷ ⵙ ⵓⵎⴷⵍⵓ.",tmz_sentence_48,,false,common_voice_zgh_40038138.mp3
ⵎⵎⴰⵖⵖ ⴷ ⵣⵉⵔⵉ.,tmz_sentence_49,,false,common_voice_zgh_37855756.mp3
ⵓⵔ ⴰⴽⴽⵯ ⴷⴰⵔⵙ ⵍⵍⵉⵏ ⵉⵛⵏⴳⴰ.,tmz_sentence_50,,false,common_voice_zgh_37855757.mp3
ⵉⵙⴳⴳⵯⴰⵙⵏ ⵃⴷⴰⵏⵉⵏ ⴰⵢⴰⴷ ⵉⵣⵔⵉⵏ.,tmz_sentence_51,,false,common_voice_zgh_37855758.mp3
ⵓⵔ ⵜⴼⵓⵍⴽⵉ ⵓⵔ ⵜⵅⵛⵉⵏ.,tmz_sentence_52,,false,common_voice_zgh_37855759.mp3
ⵀⴰⵜⵉ ⴰⵔ ⵓⴽⴰⵏ ⵜⴻⵜⵜⵇⵇⵍ.,tmz_sentence_53,,false,common_voice_zgh_37855760.mp3
ⵉⵙⵙⵏⵙ ⵜⵓⵎ ⵜⵉⵎⵙⵙⵉ.,tmz_sentence_54,,false,common_voice_zgh_40065367.mp3
ⵔⴰⴷ ⴷ ⵉⵙⵖ ⵜⴰⴳⵯⵎⴰⵔⵜ?,tmz_sentence_55,,false,common_voice_zgh_40065368.mp3
"ⵙⵡⵉⵖ ⴰⵜⴰⵢ ⴰⵎⵔ ⵙⵙⴽⴽⵯⴰⵕ, ⴰⵛⴽⵓ ⵔⵉⵖ ⴰⴷ ⵍⵓⵃⵖ ⵢⴰⵏ ⵉⵎⵉⴽ ⴳ ⵓⵙⵜⴰⵍ.",tmz_sentence_56,,false,common_voice_zgh_40065547.mp3
"ⵓⵔ ⵜⴰ ⴷ-ⵉⴼⴼⵉⵖ ⴰⵣⴳⴳⵯⴰⵔ, ⵉⵔⴰ ⴰⴷ ⵉⵙⵎⵓⵜⵜⵔ ⵡⴰⵔⵉ",tmz_sentence_57,,false,common_voice_zgh_40065549.mp3
"ⵡⴰⵏⵏⴰ ⵢⵓⵜ ⵓⴼⵓⵙ ⵏⵏⵙ, ⴰⴷ ⵓⵔ ⵢⴰⵍⵍⴰ.",tmz_sentence_58,,false,common_voice_zgh_40065552.mp3
ⵓⵔ ⴷⴰⵔⵉ ⴽⵔⴰ ⵡⴰⵏⵙⴰ.,tmz_sentence_59,,false,common_voice_zgh_40065554.mp3
ⴷⴷⵓⵢⴰⵜ ⵙ ⵜⴰⴷⴷⴰⵔⵜ ⵖⵉⴽⴽⴰ.,tmz_sentence_60,,false,common_voice_zgh_40071306.mp3
ⵎⴰⵏⵉ ⵙ ⵔⴰⴷ ⵜⴷⴷⵓ?,tmz_sentence_61,,false,common_voice_zgh_40071307.mp3
ⵔⵓⵅ ⵉ ⵙⵖⵉⵖ ⵎⴰⵏ ⴰⵢⴰ.,tmz_sentence_62,,false,common_voice_zgh_40071308.mp3
ⴰⵔ ⴱⴷⴷⴰ ⵜⵜⵥⴰⵍⵍⴰⵏ ⵉⵏⵙⵍⵎⵏ ⵙ ⵍⵇⵇⴱⵍⵜ.,tmz_sentence_63,,false,common_voice_zgh_40071314.mp3
ⴰⴹⵓⵢⴰⵜ ⵙ ⵉⵙⵇⵇⵉⵎⵏ ⵏⵏⵓⵏ.,tmz_sentence_64,,false,common_voice_zgh_40071315.mp3
ⵉⵎⵎⵓⵜ ⵜⵓⵎ ⵓⵔ ⵜⴰ ⴷ ⵉⵍⵓⵍ ⵉⵡⵉⵙ.,tmz_sentence_65,,false,common_voice_zgh_40382432.mp3
ⵇⵇⵉⵎⵖ ⴳ ⵜⴰⴷⴷⴰⵔⵜ ⴰⵛⴽⵓ ⵓⴹⵏⵖ.,tmz_sentence_66,,false,common_voice_zgh_40039456.mp3
ⵉⵙ ⴰⵡⴰ ⵜⵙⵙⵏⴷ ⵎⵏⵛⴽ ⵏ ⵉⴱⵔⵣⴷⵓⵖⵏ ⴰⴷ ⵜⵚⴽⴽⴰ ⵎⴰⵔⵉⴽⴰⵏ ⴳ ⴱⵓⵙⵜⵏ?,tmz_sentence_67,,false,common_voice_zgh_40039457.mp3
ⵢⵓⵖⴰⵍ ⴷ ⵙ ⵜⵥⵓⵕⵉ.,tmz_sentence_68,,false,common_voice_zgh_40039458.mp3
ⵉⵜⵜⵡⴰⴳⴷⴰⵍ ⵓⴽⵛⵛⵓⵎ ⵙ ⵓⴼⵜⴰⵙ.,tmz_sentence_69,,false,common_voice_zgh_40039459.mp3
